variance,ac1,cv,skewness,kurtosis,label
6.779941159020278e-21,0.9909556585569759,3.1189433512073554,3.708173511462102,15.714845240707822,1
2.1893901801992797e-20,0.973737791838125,3.4503558503598986,5.6540828780090875,39.88628525798296,0
4.001714568882707e-23,0.9847019889305766,1.3476204870734254,2.9013646805069655,11.848173983626474,1
1.0043245024330883e-18,0.9897024590012059,2.2240165605920947,2.9296591206808413,11.555202985683916,1
6.036507845597009e-19,0.9582018759619614,1.3388635100695465,2.0119459305207408,6.6118609140759945,1
1.566645100634425e-26,0.8009682522987386,0.12001030271126868,4.638000687540719,28.5835108632346,0
7.908640171194794e-15,0.9745375942896829,4.102421454099167,5.261524333599965,32.64935140230927,1
6.21248047489101e-26,0.8410543740328246,0.22561538764386338,4.757157660533949,33.828833233403486,0
2.0422396583000078e-25,0.9457487055138257,0.3500336686982824,2.1868489095682357,7.92317326444638,0
1.1341930164290593e-27,0.17815327151727056,0.03329012512347793,4.117497710342301,23.362932033226862,0
7.888981087435805e-19,0.9628834904006268,3.6867874508000775,5.317300883526827,36.27372896709233,1
6.588874960159005e-27,0.5916482869012155,0.07865574159530893,3.7106918007968983,20.823980141226485,0
1.7504799252348806e-27,0.23940013180394906,0.04114580455871718,3.1150444287521917,13.39004719884404,0
2.3250002893832505e-05,0.9928360269192046,5.766202683869954,7.567603377707859,63.09010249998964,1
0.00031434456835244517,0.9960684502303174,2.6855643464494525,3.252365987161478,12.688386242548793,1
1.4212589181345922e-22,0.9826721606606547,1.2878110837270256,3.2250088789379245,16.500616865756005,1
1.1766095479932438e-26,0.7059924476763061,0.10150438047698851,1.9057692100022359,6.326505889039811,0
1.12943050476238e-16,0.9890384128392119,3.286346581756185,4.64216700365982,25.019038264255805,1
7.02744083802372e-26,0.9722343178579714,0.23951137230477226,2.682797766513367,9.214684162597873,0
4.4784020265927e-24,0.9549650331763034,0.9046225280527217,2.636476738198199,10.292103930916971,1
1.3651018905807855e-25,0.8822735132041359,0.3116036353932031,3.2213010175500623,15.78092946787345,0
3.613907932221696e-26,0.7113110673103038,0.1741848628769979,2.6900054313197614,10.541118254192616,0
1.7736275766270465e-27,0.32370137580258374,0.04154253487924108,3.789271978543474,19.141995333877148,0
1.4142440851619013e-21,0.9750049168015876,2.420207754606929,3.0424432495214826,12.274281274043982,1
3.44047124511283e-20,0.9839062353261538,1.5211667093619505,2.4461254232661642,9.850787682156424,1
2.191020975765764e-24,0.9488759311988391,0.9746641545248511,4.4424518306791665,23.68924507559143,0
3.875425823508827e-23,0.9489795728807,1.277269379117674,2.3209478716334995,9.206392335073135,1
3.5104830811036775e-26,0.7515514430480065,0.17276547361659295,3.3064763439249507,14.97613657453122,0
1.5411987272952092e-24,0.9479180389727737,0.7246962909310711,2.6423229477847032,11.04380096077751,0
1.644804199452077e-26,0.9769194660780733,0.12330162414253819,3.5523215622736095,15.296968758711836,0
